run_id,episode_id,reward
00000001,875,-0.24724707472930096
00000001,876,-0.24747927848617673
00000001,877,-0.2480397436834758
00000001,878,-0.24847609761150408
00000001,879,-0.2490232223326244
00000001,880,-0.24946062852187087
00000001,881,-0.24991804718798502
00000001,882,-0.25028502524464924
00000001,883,-0.2510834007298183
00000001,884,-0.25170140130076735
00000001,885,-0.25217997504067047
00000001,886,-0.25242781615929666
00000001,887,-0.25298154693383845
00000001,888,-0.2536728909823352
00000001,889,-0.2546971695622543
00000001,890,-0.25534969847128386
00000001,891,-0.2563862899546121
00000001,892,-0.25720484816063105
00000001,893,-0.2581896278055577
00000001,894,-0.25920822913222086
00000001,895,-0.26021633434804703
00000001,896,-0.26085950984740974
00000001,897,-0.26183168417131986
00000001,898,-0.26258753428712917
00000001,899,-0.2632313375450911
00000001,900,-0.2642773625159717
00000001,901,-0.26530815149480613
00000001,902,-0.266234657299249
00000001,903,-0.26727601763831466
00000001,904,-0.26826429413132064
00000001,905,-0.26918024255950895
00000001,906,-0.26991121280649377
00000001,907,-0.27068140949661446
00000001,908,-0.2714245220011947
00000001,909,-0.2725685966184387
00000001,910,-0.2730515177880434
00000001,911,-0.2740692432981182
00000001,912,-0.2747059435392128
00000001,913,-0.27519902999295015
00000001,914,-0.27607997078580776
00000001,915,-0.2767562654056297
00000001,916,-0.2775367945291333
00000001,917,-0.27866472909400636
00000001,918,-0.2792502421947027
00000001,919,-0.28062723133636613
00000001,920,-0.2812933475119703
00000001,921,-0.2821702158997744
00000001,922,-0.2831114491253988
00000001,923,-0.28353823272041245
00000001,924,-0.28398540138281836
00000001,925,-0.2844876997166168
00000001,926,-0.2842661837782303
00000001,927,-0.2846998997102978
00000001,928,-0.2848066772368546
00000001,929,-0.28513461825428443
00000001,930,-0.28523664186118863
00000001,931,-0.2853565692414965
00000001,932,-0.28576029311548024
00000001,933,-0.28562842531115246
00000001,934,-0.2855649842812322
00000001,935,-0.28601515094742985
00000001,936,-0.28587764245485847
00000001,937,-0.2857677575845614
00000001,938,-0.2861094271015778
00000001,939,-0.2862546852456964
00000001,940,-0.2863304742246989
00000001,941,-0.2861961608813016
00000001,942,-0.2867843990559108
00000001,943,-0.28697082407392915
00000001,944,-0.2870809968726541
00000001,945,-0.287536673232126
00000001,946,-0.28761267258181356
00000001,947,-0.2877927327135694
00000001,948,-0.28802706089019225
00000001,949,-0.2881998000335403
00000001,950,-0.288152314622277
00000001,951,-0.288354832802
00000001,952,-0.2881410373213998
00000001,953,-0.2881858340318653
00000001,954,-0.2881662926760951
00000001,955,-0.2881939057136753
00000001,956,-0.2877822237832651
00000001,957,-0.2875297078553701
00000001,958,-0.28726185517128033
00000001,959,-0.2869802151952428
00000001,960,-0.2867149078952048
00000001,961,-0.2862602799818007
00000001,962,-0.2857463451603605
00000001,963,-0.28503081897275867
00000001,964,-0.2847469008335076
00000001,965,-0.2838003161426358
00000001,966,-0.2828137904202953
00000001,967,-0.2820811903143995
00000001,968,-0.28150808542384365
00000001,969,-0.2805302314138096
00000001,970,-0.27980553064210356
00000001,971,-0.2788465473661147
00000001,972,-0.2775365510509179
00000001,973,-0.27670220844738475
00000001,974,-0.2754415230158729
00000001,975,-0.27463792849373986
00000001,976,-0.2739592814846583
00000001,977,-0.2729901844813518
00000001,978,-0.2720978147311273
00000001,979,-0.27085916919641567
00000001,980,-0.26978191842388544
00000001,981,-0.2686916740032041
00000001,982,-0.26787102674622043
00000001,983,-0.2668340485178134
00000001,984,-0.26608492891954094
00000001,985,-0.2649762240359073
00000001,986,-0.26409543947241654
00000001,987,-0.26341106284994775
00000001,988,-0.2625601473023845
00000001,989,-0.2622798409679865
00000001,990,-0.2614898990867488
00000001,991,-0.2609403291440861
00000001,992,-0.26036605614448954
00000001,993,-0.25958201433108113
00000001,994,-0.25907064582967
00000001,995,-0.25828435129986366
00000001,996,-0.25755544912661754
00000001,997,-0.2569063362181107
00000001,998,-0.25591921602962675
00000001,999,-0.2551083248165596
00000001,1000,-0.2543440708951913
00000001,1001,-0.2534324464508917
00000001,1002,-0.25286191706855643
00000001,1003,-0.2528226396569412
00000001,1004,-0.2524330145988936
00000001,1005,-0.2516656546007393
00000001,1006,-0.25111868010398697
00000001,1007,-0.2504991242443452
00000001,1008,-0.24986856350546346
00000001,1009,-0.2491417015712154
00000001,1010,-0.24845247121233088
00000001,1011,-0.24699421158426538
00000001,1012,-0.24585253997102297
00000001,1013,-0.24439599080334307
00000001,1014,-0.24324911486096062
00000001,1015,-0.2416351707824266
00000001,1016,-0.24030569624907555
00000001,1017,-0.23864769779062237
00000001,1018,-0.23738542174234736
00000001,1019,-0.23616317958896
00000001,1020,-0.23468366896384624
00000001,1021,-0.2332384234401888
00000001,1022,-0.23194077279855935
00000001,1023,-0.2305924521726864
00000001,1024,-0.2845731702779212
00000001,1025,-0.284043453580752
00000001,1026,-0.28332928761559695
00000001,1027,-0.28221463637697014
00000001,1028,-0.28105888567659
00000001,1029,-0.2802401665891318
